commodity,date,price
DINDIGUL(TN),2003-12-01,925
DINDIGUL(TN),2004-12-01,630
DINDIGUL(TN),2005-12-01,825
DINDIGUL(TN),2009-12-01,2263
DINDIGUL(TN),2013-12-01,2162
DINDIGUL(TN),2014-12-01,2221
DINDIGUL(TN),2015-12-01,2288
DINDIGUL(TN)(Podis,2002-01-01,908
DINDIGUL(TN)(Podis,2003-01-01,598
DINDIGUL(TN)(Podis,2005-01-01,730
DINDIGUL(TN)(Podis,2006-01-01,1413
DINDIGUL(TN)(Podis,2010-01-01,1930
DINDIGUL(TN)(Podis,2014-01-01,1910
DINDIGUL(TN)(Podis,2015-01-01,2434
DINDIGUL(TN)(Podis,2002-02-01,791
DINDIGUL(TN)(Podis,2003-02-01,600
DINDIGUL(TN)(Podis,2005-02-01,715
DINDIGUL(TN)(Podis,2006-02-01,820
DINDIGUL(TN)(Podis,2007-02-01,767
DINDIGUL(TN)(Podis,2010-02-01,1494
DINDIGUL(TN)(Podis,2014-02-01,1329
DINDIGUL(TN)(Podis,2015-02-01,2075
DINDIGUL(TN)(Podis,2002-03-01,573
DINDIGUL(TN)(Podis,2003-03-01,578
DINDIGUL(TN)(Podis,2005-03-01,710
DINDIGUL(TN)(Podis,2006-03-01,975
DINDIGUL(TN)(Podis,2007-03-01,606
DINDIGUL(TN)(Podis,2010-03-01,1114
DINDIGUL(TN)(Podis,2014-03-01,1360
DINDIGUL(TN)(Podis,2015-03-01,1608
DINDIGUL(TN)(Podis,2002-04-01,653
DINDIGUL(TN)(Podis,2003-04-01,898
DINDIGUL(TN)(Podis,2005-04-01,900
DINDIGUL(TN)(Podis,2006-04-01,1000
DINDIGUL(TN)(Podis,2007-04-01,709
DINDIGUL(TN)(Podis,2010-04-01,1133
DINDIGUL(TN)(Podis,2014-04-01,1446
DINDIGUL(TN)(Podis,2015-04-01,1885
DINDIGUL(TN)(Podis,2002-05-01,739
DINDIGUL(TN)(Podis,2003-05-01,1138
DINDIGUL(TN)(Podis,2010-05-01,1212
DINDIGUL(TN)(Podis,2014-05-01,1665
DINDIGUL(TN)(Podis,2015-05-01,3219
DINDIGUL(TN)(Podis,2002-06-01,1038
DINDIGUL(TN)(Podis,2003-06-01,1054
DINDIGUL(TN)(Podis,2010-06-01,1652
DINDIGUL(TN)(Podis,2014-06-01,1777
DINDIGUL(TN)(Podis,2002-07-01,1006
DINDIGUL(TN)(Podis,2003-07-01,971
DINDIGUL(TN)(Podis,2010-07-01,1896
DINDIGUL(TN)(Podis,2014-07-01,3008
DINDIGUL(TN)(Podis,2002-08-01,1295
DINDIGUL(TN)(Podis,2003-08-01,788
DINDIGUL(TN)(Podis,2005-08-01,900
DINDIGUL(TN)(Podis,2010-08-01,1498
DINDIGUL(TN)(Podis,2015-08-01,2904
DINDIGUL(TN)(Podis,2002-09-01,1217
DINDIGUL(TN)(Podis,2003-09-01,763
DINDIGUL(TN)(Podis,2005-09-01,784
DINDIGUL(TN)(Podis,2009-09-01,1781
DINDIGUL(TN)(Podis,2010-09-01,1388
DINDIGUL(TN)(Podis,2013-09-01,4988
DINDIGUL(TN)(Podis,2014-09-01,2567
DINDIGUL(TN)(Podis,2015-09-01,2785
DINDIGUL(TN)(Podis,2002-10-01,1542
DINDIGUL(TN)(Podis,2003-10-01,953
DINDIGUL(TN)(Podis,2004-10-01,1067
DINDIGUL(TN)(Podis,2005-10-01,900
DINDIGUL(TN)(Podis,2009-10-01,1919
DINDIGUL(TN)(Podis,2014-10-01,2863
DINDIGUL(TN)(Podis,2002-11-01,1828
DINDIGUL(TN)(Podis,2004-11-01,1142
DINDIGUL(TN)(Podis,2009-11-01,2124
DINDIGUL(TN)(Podis,2010-11-01,2267
DINDIGUL(TN)(Podis,2013-11-01,5546
DINDIGUL(TN)(Podis,2014-11-01,2955
DINDIGUL(TN)(Podis,2015-11-01,3838
DINDIGUL(TN)(Podis,2002-12-01,1185
DINDIGUL(TN)(Podis,2003-12-01,800
DINDIGUL(TN)(Podis,2004-12-01,900
DINDIGUL(TN)(Podis,2005-12-01,1688
DINDIGUL(TN)(Podis,2009-12-01,2338
DINDIGUL(TN)(Podis,2013-12-01,4110
DINDIGUL(TN)(Podis,2014-12-01,2739
DINDIGUL(TN)(Podis,2015-12-01,5077
DINDORI(MS),2007-01-01,1051
DINDORI(MS),2010-01-01,1375
DINDORI(MS),2015-01-01,1175
DINDORI(MS),2007-03-01,567
DINDORI(MS),2009-03-01,598
DINDORI(MS),2010-03-01,568
DINDORI(MS),2007-04-01,477
DINDORI(MS),2009-04-01,496
DINDORI(MS),2010-04-01,585
DINDORI(MS),2011-04-01,576
DINDORI(MS),2007-05-01,519
DINDORI(MS),2009-05-01,489
DINDORI(MS),2010-05-01,585
DINDORI(MS),2011-05-01,635
DINDORI(MS),2012-05-01,331
DINDORI(MS),2013-05-01,1088
DINDORI(MS),2007-06-01,762
DINDORI(MS),2008-06-01,377
DINDORI(MS),2009-06-01,678
DINDORI(MS),2010-06-01,647
DINDORI(MS),2011-06-01,683
DINDORI(MS),2012-06-01,435
DINDORI(MS),2013-06-01,1246
DINDORI(MS),2007-07-01,870
DINDORI(MS),2008-07-01,517
DINDORI(MS),2009-07-01,662
DINDORI(MS),2010-07-01,648
DINDORI(MS),2011-07-01,832
DINDORI(MS),2009-08-01,725
DINDORI(MS),2012-08-01,549
DINDORI(MS),2014-08-01,2006
DINDORI(MS),2007-09-01,1465
DINDORI(MS),2009-09-01,700
DINDORI(MS),2011-09-01,1050
DINDORI(MS),2012-09-01,457
DINDORI(MS),2014-09-01,1300
DINDORI(MS),2007-10-01,1432
DINDORI(MS),2009-10-01,1325
DINDORI(MS),2011-10-01,825
DINDORI(MS),2015-12-01,1021
ETAWAH(UP),2015-09-01,4600
ETAWAH(UP),2015-11-01,2050
GONDAL(GUJ),2002-01-01,218
GONDAL(GUJ),2003-01-01,144
GONDAL(GUJ),2004-01-01,580
GONDAL(GUJ),2005-01-01,232
GONDAL(GUJ),2006-01-01,217
GONDAL(GUJ),2007-01-01,800
GONDAL(GUJ),2008-01-01,221
GONDAL(GUJ),2009-01-01,977
GONDAL(GUJ),2010-01-01,1203
GONDAL(GUJ),2011-01-01,2626
GONDAL(GUJ),2012-01-01,358
GONDAL(GUJ),2013-01-01,1005
GONDAL(GUJ),2014-01-01,891
GONDAL(GUJ),2015-01-01,1149
GONDAL(GUJ),2016-01-01,760
GONDAL(GUJ),2002-02-01,185
GONDAL(GUJ),2003-02-01,112
GONDAL(GUJ),2004-02-01,491
GONDAL(GUJ),2005-02-01,162
GONDAL(GUJ),2006-02-01,146
GONDAL(GUJ),2007-02-01,808
GONDAL(GUJ),2008-02-01,193
GONDAL(GUJ),2009-02-01,770
GONDAL(GUJ),2010-02-01,970
GONDAL(GUJ),2011-02-01,730
GONDAL(GUJ),2012-02-01,565
GONDAL(GUJ),2013-02-01,855
GONDAL(GUJ),2014-02-01,580
GONDAL(GUJ),2015-02-01,1335
GONDAL(GUJ),2016-02-01,586
GONDAL(GUJ),2002-03-01,165
GONDAL(GUJ),2003-03-01,131
GONDAL(GUJ),2004-03-01,256
GONDAL(GUJ),2005-03-01,151
GONDAL(GUJ),2006-03-01,144
GONDAL(GUJ),2007-03-01,521
GONDAL(GUJ),2008-03-01,205
GONDAL(GUJ),2009-03-01,575
GONDAL(GUJ),2010-03-01,573
GONDAL(GUJ),2011-03-01,393
GONDAL(GUJ),2012-03-01,465
GONDAL(GUJ),2013-03-01,730
GONDAL(GUJ),2014-03-01,620
GONDAL(GUJ),2015-03-01,1258
GONDAL(GUJ),2002-04-01,149
GONDAL(GUJ),2003-04-01,181
GONDAL(GUJ),2004-04-01,187
GONDAL(GUJ),2005-04-01,153
GONDAL(GUJ),2006-04-01,152
GONDAL(GUJ),2007-04-01,476
GONDAL(GUJ),2008-04-01,195
GONDAL(GUJ),2009-04-01,463
GONDAL(GUJ),2010-04-01,434
GONDAL(GUJ),2011-04-01,253
GONDAL(GUJ),2013-04-01,699
GONDAL(GUJ),2014-04-01,639
GONDAL(GUJ),2015-04-01,902
GONDAL(GUJ),2002-05-01,126
GONDAL(GUJ),2003-05-01,247
GONDAL(GUJ),2004-05-01,130
GONDAL(GUJ),2005-05-01,139
GONDAL(GUJ),2006-05-01,131
GONDAL(GUJ),2007-05-01,394
GONDAL(GUJ),2008-05-01,165
GONDAL(GUJ),2009-05-01,437
GONDAL(GUJ),2010-05-01,346
GONDAL(GUJ),2011-05-01,266
GONDAL(GUJ),2012-05-01,250
GONDAL(GUJ),2013-05-01,620
GONDAL(GUJ),2014-05-01,598
GONDAL(GUJ),2015-05-01,938
GONDAL(GUJ),2002-06-01,165
GONDAL(GUJ),2003-06-01,408
GONDAL(GUJ),2004-06-01,169
GONDAL(GUJ),2005-06-01,133
GONDAL(GUJ),2006-06-01,177
GONDAL(GUJ),2007-06-01,621
GONDAL(GUJ),2008-06-01,220
GONDAL(GUJ),2009-06-01,635
GONDAL(GUJ),2010-06-01,451
GONDAL(GUJ),2011-06-01,520
GONDAL(GUJ),2012-06-01,365
GONDAL(GUJ),2013-06-01,705
GONDAL(GUJ),2014-06-01,1007
GONDAL(GUJ),2015-06-01,1386
GONDAL(GUJ),2002-07-01,218
GONDAL(GUJ),2003-07-01,422
GONDAL(GUJ),2004-07-01,197
GONDAL(GUJ),2005-07-01,165
GONDAL(GUJ),2006-07-01,189
GONDAL(GUJ),2007-07-01,757
GONDAL(GUJ),2008-07-01,330
GONDAL(GUJ),2009-07-01,647
GONDAL(GUJ),2010-07-01,451
GONDAL(GUJ),2011-07-01,450
GONDAL(GUJ),2013-07-01,1514
GONDAL(GUJ),2014-07-01,1390
GONDAL(GUJ),2015-07-01,1689
GONDAL(GUJ),2002-08-01,265
GONDAL(GUJ),2003-08-01,443
GONDAL(GUJ),2004-08-01,249
GONDAL(GUJ),2005-08-01,342
GONDAL(GUJ),2006-08-01,250
GONDAL(GUJ),2007-08-01,947
GONDAL(GUJ),2008-08-01,444
GONDAL(GUJ),2009-08-01,620
GONDAL(GUJ),2010-08-01,689
GONDAL(GUJ),2011-08-01,822
GONDAL(GUJ),2013-08-01,2594
GONDAL(GUJ),2014-08-01,1290
GONDAL(GUJ),2015-08-01,3287
GONDAL(GUJ),2002-09-01,248
GONDAL(GUJ),2003-09-01,393
GONDAL(GUJ),2004-09-01,220
GONDAL(GUJ),2005-09-01,627
GONDAL(GUJ),2006-09-01,223
GONDAL(GUJ),2007-09-01,1249
GONDAL(GUJ),2008-09-01,354
GONDAL(GUJ),2009-09-01,610
GONDAL(GUJ),2010-09-01,1092
GONDAL(GUJ),2011-09-01,736
GONDAL(GUJ),2013-09-01,3505
GONDAL(GUJ),2015-09-01,3203
GONDAL(GUJ),2002-10-01,357
GONDAL(GUJ),2003-10-01,539
GONDAL(GUJ),2004-10-01,304
GONDAL(GUJ),2005-10-01,769
GONDAL(GUJ),2006-10-01,267
GONDAL(GUJ),2007-10-01,1066
GONDAL(GUJ),2008-10-01,415
GONDAL(GUJ),2009-10-01,1201
GONDAL(GUJ),2010-10-01,1237
GONDAL(GUJ),2011-10-01,855
GONDAL(GUJ),2013-10-01,3105
GONDAL(GUJ),2014-10-01,1405
GONDAL(GUJ),2015-10-01,2170
GONDAL(GUJ),2002-11-01,274
GONDAL(GUJ),2003-11-01,409
GONDAL(GUJ),2004-11-01,266
GONDAL(GUJ),2005-11-01,901
GONDAL(GUJ),2006-11-01,224
GONDAL(GUJ),2007-11-01,600
GONDAL(GUJ),2008-11-01,525
GONDAL(GUJ),2009-11-01,1225
GONDAL(GUJ),2010-11-01,1543
GONDAL(GUJ),2011-11-01,630
GONDAL(GUJ),2013-11-01,2530
GONDAL(GUJ),2014-11-01,1153
GONDAL(GUJ),2015-11-01,1328
GONDAL(GUJ),2002-12-01,214
GONDAL(GUJ),2003-12-01,574
GONDAL(GUJ),2004-12-01,245
GONDAL(GUJ),2005-12-01,474
GONDAL(GUJ),2006-12-01,442
GONDAL(GUJ),2007-12-01,382
GONDAL(GUJ),2008-12-01,866
GONDAL(GUJ),2009-12-01,1490
GONDAL(GUJ),2010-12-01,2493
GONDAL(GUJ),2011-12-01,628
GONDAL(GUJ),2012-12-01,880
GONDAL(GUJ),2013-12-01,1105
GONDAL(GUJ),2014-12-01,1343
GONDAL(GUJ),2015-12-01,823
GORAKHPUR(UP),2016-02-01,1165
GORAKHPUR(UP),2015-05-01,1600
GORAKHPUR(UP),2015-09-01,4970
GUWAHATI,2005-01-01,704
GUWAHATI,2006-01-01,623
GUWAHATI,2007-01-01,1231
GUWAHATI,2008-01-01,654
GUWAHATI,2009-01-01,1664
GUWAHATI,2010-01-01,2180
GUWAHATI,2011-01-01,3863
GUWAHATI,2012-01-01,913
GUWAHATI,2013-01-01,1897
GUWAHATI,2014-01-01,1698
GUWAHATI,2015-01-01,2125
GUWAHATI,2016-01-01,1713
GUWAHATI,2005-02-01,625
GUWAHATI,2006-02-01,539
GUWAHATI,2007-02-01,1648
GUWAHATI,2008-02-01,747
GUWAHATI,2009-02-01,1482
GUWAHATI,2010-02-01,1750
GUWAHATI,2011-02-01,1842
GUWAHATI,2012-02-01,842
GUWAHATI,2013-02-01,2203
GUWAHATI,2014-02-01,1464
GUWAHATI,2015-02-01,2065
GUWAHATI,2016-02-01,1400
GUWAHATI,2005-03-01,581
GUWAHATI,2006-03-01,556
GUWAHATI,2007-03-01,1133
GUWAHATI,2008-03-01,659
GUWAHATI,2009-03-01,1510
GUWAHATI,2010-03-01,1041
GUWAHATI,2011-03-01,897
GUWAHATI,2012-03-01,784
GUWAHATI,2013-03-01,1421
GUWAHATI,2014-03-01,1275
GUWAHATI,2015-03-01,1592
GUWAHATI,2005-04-01,525
GUWAHATI,2006-04-01,515
GUWAHATI,2007-04-01,883
GUWAHATI,2008-04-01,635
GUWAHATI,2009-04-01,1329
GUWAHATI,2010-04-01,998
GUWAHATI,2011-04-01,820
GUWAHATI,2012-04-01,841
GUWAHATI,2013-04-01,1309
GUWAHATI,2014-04-01,1273
GUWAHATI,2015-04-01,1709
GUWAHATI,2005-05-01,481
GUWAHATI,2006-05-01,576
GUWAHATI,2007-05-01,804
GUWAHATI,2008-05-01,644
GUWAHATI,2009-05-01,1051
GUWAHATI,2010-05-01,972
GUWAHATI,2011-05-01,890
GUWAHATI,2012-05-01,942
GUWAHATI,2013-05-01,1341
GUWAHATI,2014-05-01,1685
GUWAHATI,2015-05-01,2130
GUWAHATI,2005-06-01,524
GUWAHATI,2006-06-01,686
GUWAHATI,2007-06-01,985
GUWAHATI,2008-06-01,668
GUWAHATI,2009-06-01,1030
GUWAHATI,2010-06-01,1044
GUWAHATI,2011-06-01,914
GUWAHATI,2012-06-01,1117
GUWAHATI,2013-06-01,1510
GUWAHATI,2014-06-01,1868
GUWAHATI,2015-06-01,2355
GUWAHATI,2005-07-01,525
GUWAHATI,2006-07-01,649
GUWAHATI,2007-07-01,1271
GUWAHATI,2008-07-01,931
GUWAHATI,2009-07-01,1337
GUWAHATI,2010-07-01,1209
GUWAHATI,2011-07-01,1227
GUWAHATI,2012-07-01,1221
GUWAHATI,2013-07-01,2572
GUWAHATI,2014-07-01,2567
GUWAHATI,2015-07-01,2730
GUWAHATI,2005-08-01,667
GUWAHATI,2006-08-01,753
GUWAHATI,2007-08-01,1493
GUWAHATI,2008-08-01,1126
GUWAHATI,2009-08-01,1366
GUWAHATI,2010-08-01,1242
GUWAHATI,2011-08-01,1507
GUWAHATI,2012-08-01,1180
GUWAHATI,2013-08-01,4045
GUWAHATI,2014-08-01,2527
GUWAHATI,2015-08-01,4490
GUWAHATI,2005-09-01,900
GUWAHATI,2006-09-01,822
GUWAHATI,2007-09-01,2019
GUWAHATI,2008-09-01,1181
GUWAHATI,2009-09-01,1429
GUWAHATI,2010-09-01,1694
GUWAHATI,2011-09-01,1781
GUWAHATI,2012-09-01,1120
GUWAHATI,2013-09-01,5300
GUWAHATI,2014-09-01,2341
GUWAHATI,2015-09-01,5232
GUWAHATI,2005-10-01,1321
GUWAHATI,2006-10-01,793
GUWAHATI,2007-10-01,2054
GUWAHATI,2008-10-01,1033
GUWAHATI,2009-10-01,2367
GUWAHATI,2010-10-01,2065
GUWAHATI,2011-10-01,1658
GUWAHATI,2012-10-01,1382
GUWAHATI,2013-10-01,5500
GUWAHATI,2014-10-01,2300
GUWAHATI,2015-10-01,4525
GUWAHATI,2005-11-01,1692
GUWAHATI,2006-11-01,843
GUWAHATI,2007-11-01,1563
GUWAHATI,2008-11-01,1172
GUWAHATI,2009-11-01,2447
GUWAHATI,2010-11-01,2553
GUWAHATI,2011-11-01,1395
GUWAHATI,2012-11-01,1737
GUWAHATI,2013-11-01,4305
GUWAHATI,2014-11-01,2463
GUWAHATI,2015-11-01,3023
GUWAHATI,2005-12-01,1129
GUWAHATI,2006-12-01,989
GUWAHATI,2007-12-01,918
GUWAHATI,2008-12-01,1555
GUWAHATI,2009-12-01,2284
GUWAHATI,2010-12-01,3690
GUWAHATI,2011-12-01,1197
GUWAHATI,2012-12-01,1947
GUWAHATI,2013-12-01,2299
GUWAHATI,2014-12-01,2488
GUWAHATI,2015-12-01,2089
HALDWANI(UTT),2015-02-01,1641
HALDWANI(UTT),2015-03-01,1651
HALDWANI(UTT),2015-05-01,857
HALDWANI(UTT),2015-06-01,1397
HALDWANI(UTT),2015-08-01,4200
HALDWANI(UTT),2015-09-01,4595
HALDWANI(UTT),2015-10-01,3500
HALDWANI(UTT),2015-11-01,2725
HASSAN(KNT),2003-01-01,369
HASSAN(KNT),2004-01-01,600
HASSAN(KNT),2005-01-01,323
HASSAN(KNT),2006-01-01,475
HASSAN(KNT),2007-01-01,700
HASSAN(KNT),2009-01-01,1233
HASSAN(KNT),2012-01-01,560
HASSAN(KNT),2013-01-01,1291
HASSAN(KNT),2014-01-01,1075
HASSAN(KNT),2015-01-01,1303
HASSAN(KNT),2016-01-01,1255
HASSAN(KNT),2004-02-01,500
HASSAN(KNT),2005-02-01,321
HASSAN(KNT),2006-02-01,328
HASSAN(KNT),2011-02-01,1100
HASSAN(KNT),2012-02-01,525
HASSAN(KNT),2013-02-01,1550
HASSAN(KNT),2014-02-01,733
HASSAN(KNT),2015-02-01,1398
HASSAN(KNT),2016-02-01,1024
HASSAN(KNT),2005-03-01,294
HASSAN(KNT),2006-03-01,425
HASSAN(KNT),2009-03-01,700
HASSAN(KNT),2012-03-01,483
HASSAN(KNT),2013-03-01,976
HASSAN(KNT),2014-03-01,651
HASSAN(KNT),2015-03-01,1379
HASSAN(KNT),2003-04-01,450
HASSAN(KNT),2004-04-01,350
HASSAN(KNT),2005-04-01,300
HASSAN(KNT),2009-04-01,543
HASSAN(KNT),2010-04-01,539
HASSAN(KNT),2012-04-01,595
HASSAN(KNT),2013-04-01,1189
HASSAN(KNT),2015-04-01,1164
HASSAN(KNT),2003-05-01,360
HASSAN(KNT),2004-05-01,363
HASSAN(KNT),2005-05-01,296
HASSAN(KNT),2006-05-01,260
HASSAN(KNT),2009-05-01,525
HASSAN(KNT),2010-05-01,533
HASSAN(KNT),2011-05-01,582
HASSAN(KNT),2012-05-01,589
HASSAN(KNT),2013-05-01,1056
HASSAN(KNT),2014-05-01,2000
HASSAN(KNT),2015-05-01,1166
HASSAN(KNT),2003-06-01,532
HASSAN(KNT),2004-06-01,429
HASSAN(KNT),2005-06-01,358
HASSAN(KNT),2006-06-01,300
HASSAN(KNT),2009-06-01,703
HASSAN(KNT),2010-06-01,631
HASSAN(KNT),2011-06-01,693
HASSAN(KNT),2012-06-01,670
HASSAN(KNT),2013-06-01,1478
HASSAN(KNT),2014-06-01,1081
HASSAN(KNT),2015-06-01,1357
HASSAN(KNT),2003-07-01,510
HASSAN(KNT),2004-07-01,388
HASSAN(KNT),2005-07-01,475
HASSAN(KNT),2009-07-01,684
HASSAN(KNT),2010-07-01,778
HASSAN(KNT),2011-07-01,865
HASSAN(KNT),2012-07-01,690
HASSAN(KNT),2013-07-01,2064
HASSAN(KNT),2014-07-01,1935
HASSAN(KNT),2015-07-01,1836
HASSAN(KNT),2003-08-01,560
HASSAN(KNT),2004-08-01,443
HASSAN(KNT),2005-08-01,590
HASSAN(KNT),2006-08-01,393
HASSAN(KNT),2007-08-01,800
HASSAN(KNT),2010-08-01,793
HASSAN(KNT),2011-08-01,1073
HASSAN(KNT),2012-08-01,767
HASSAN(KNT),2013-08-01,2989
HASSAN(KNT),2014-08-01,1816
HASSAN(KNT),2015-08-01,2647
HASSAN(KNT),2003-09-01,478
HASSAN(KNT),2004-09-01,320
HASSAN(KNT),2005-09-01,758
HASSAN(KNT),2006-09-01,338
HASSAN(KNT),2010-09-01,844
HASSAN(KNT),2011-09-01,1009
HASSAN(KNT),2012-09-01,860
HASSAN(KNT),2013-09-01,2715
HASSAN(KNT),2014-09-01,1305
HASSAN(KNT),2015-09-01,2521
HASSAN(KNT),2003-10-01,588
HASSAN(KNT),2004-10-01,271
HASSAN(KNT),2005-10-01,808
HASSAN(KNT),2006-10-01,338
HASSAN(KNT),2009-10-01,801
HASSAN(KNT),2010-10-01,836
HASSAN(KNT),2011-10-01,758
HASSAN(KNT),2012-10-01,751
HASSAN(KNT),2013-10-01,2100
HASSAN(KNT),2014-10-01,1234
HASSAN(KNT),2015-10-01,1684
HASSAN(KNT),2003-11-01,536
HASSAN(KNT),2004-11-01,271
HASSAN(KNT),2005-11-01,600
HASSAN(KNT),2006-11-01,344
HASSAN(KNT),2007-11-01,800
HASSAN(KNT),2008-11-01,950
HASSAN(KNT),2009-11-01,778
HASSAN(KNT),2011-11-01,799
HASSAN(KNT),2012-11-01,911
HASSAN(KNT),2013-11-01,2223
HASSAN(KNT),2014-11-01,1013
HASSAN(KNT),2015-11-01,1565
HASSAN(KNT),2003-12-01,595
HASSAN(KNT),2004-12-01,316
HASSAN(KNT),2005-12-01,600
HASSAN(KNT),2006-12-01,375
HASSAN(KNT),2008-12-01,920
HASSAN(KNT),2009-12-01,1300
HASSAN(KNT),2011-12-01,779
HASSAN(KNT),2012-12-01,1126
HASSAN(KNT),2013-12-01,1390
HASSAN(KNT),2014-12-01,905
HASSAN(KNT),2015-12-01,1425
HOSHIARPUR(PB),2015-01-01,1628
HOSHIARPUR(PB),2016-01-01,1200
HOSHIARPUR(PB),2015-02-01,1635
HOSHIARPUR(PB),2015-03-01,1671
HOSHIARPUR(PB),2015-04-01,1394
HOSHIARPUR(PB),2015-05-01,1500
HOSHIARPUR(PB),2014-11-01,1591
HOSHIARPUR(PB),2014-12-01,1711
HUBLI(KNT),2002-01-01,272
HUBLI(KNT),2003-01-01,246
HUBLI(KNT),2004-01-01,649
HUBLI(KNT),2005-01-01,402
HUBLI(KNT),2006-01-01,431
HUBLI(KNT),2007-01-01,649
HUBLI(KNT),2008-01-01,308
HUBLI(KNT),2009-01-01,817
HUBLI(KNT),2010-01-01,1039
HUBLI(KNT),2011-01-01,1698
HUBLI(KNT),2012-01-01,510
HUBLI(KNT),2013-01-01,1082
HUBLI(KNT),2014-01-01,792
HUBLI(KNT),2015-01-01,893
HUBLI(KNT),2016-01-01,1133
HUBLI(KNT),2002-02-01,205
HUBLI(KNT),2003-02-01,217
HUBLI(KNT),2004-02-01,594
HUBLI(KNT),2005-02-01,386
HUBLI(KNT),2006-02-01,333
HUBLI(KNT),2007-02-01,585
HUBLI(KNT),2008-02-01,339
HUBLI(KNT),2009-02-01,815
HUBLI(KNT),2010-02-01,798
HUBLI(KNT),2011-02-01,930
HUBLI(KNT),2012-02-01,484
HUBLI(KNT),2013-02-01,1222
HUBLI(KNT),2014-02-01,614
HUBLI(KNT),2015-02-01,848
HUBLI(KNT),2016-02-01,808
HUBLI(KNT),2002-03-01,195
HUBLI(KNT),2003-03-01,247
HUBLI(KNT),2004-03-01,425
HUBLI(KNT),2005-03-01,293
HUBLI(KNT),2006-03-01,294
HUBLI(KNT),2007-03-01,670
HUBLI(KNT),2008-03-01,327
HUBLI(KNT),2009-03-01,683
HUBLI(KNT),2010-03-01,619
HUBLI(KNT),2011-03-01,602
HUBLI(KNT),2012-03-01,503
HUBLI(KNT),2013-03-01,951
HUBLI(KNT),2014-03-01,623
HUBLI(KNT),2015-03-01,917
HUBLI(KNT),2002-04-01,373
HUBLI(KNT),2003-04-01,316
HUBLI(KNT),2004-04-01,382
HUBLI(KNT),2005-04-01,297
HUBLI(KNT),2006-04-01,272
HUBLI(KNT),2007-04-01,505
HUBLI(KNT),2008-04-01,341
HUBLI(KNT),2009-04-01,545
HUBLI(KNT),2010-04-01,541
HUBLI(KNT),2011-04-01,582
HUBLI(KNT),2012-04-01,526
HUBLI(KNT),2013-04-01,837
HUBLI(KNT),2014-04-01,674
HUBLI(KNT),2015-04-01,1027
HUBLI(KNT),2002-05-01,195
HUBLI(KNT),2003-05-01,364
HUBLI(KNT),2004-05-01,418
HUBLI(KNT),2005-05-01,309
HUBLI(KNT),2006-05-01,262
HUBLI(KNT),2007-05-01,545
HUBLI(KNT),2008-05-01,324
HUBLI(KNT),2009-05-01,560
HUBLI(KNT),2010-05-01,619
HUBLI(KNT),2011-05-01,601
HUBLI(KNT),2012-05-01,543
HUBLI(KNT),2013-05-01,854
HUBLI(KNT),2014-05-01,691
HUBLI(KNT),2015-05-01,1084
HUBLI(KNT),2002-06-01,260
HUBLI(KNT),2003-06-01,453
HUBLI(KNT),2004-06-01,429
HUBLI(KNT),2005-06-01,378
HUBLI(KNT),2006-06-01,325
HUBLI(KNT),2007-06-01,745
HUBLI(KNT),2008-06-01,455
HUBLI(KNT),2009-06-01,610
HUBLI(KNT),2010-06-01,719
HUBLI(KNT),2011-06-01,776
HUBLI(KNT),2012-06-01,643
HUBLI(KNT),2013-06-01,1222
HUBLI(KNT),2014-06-01,1109
HUBLI(KNT),2015-06-01,1172
HUBLI(KNT),2002-07-01,356
HUBLI(KNT),2003-07-01,463
HUBLI(KNT),2004-07-01,419
HUBLI(KNT),2005-07-01,441
HUBLI(KNT),2006-07-01,342
HUBLI(KNT),2007-07-01,796
HUBLI(KNT),2008-07-01,601
HUBLI(KNT),2009-07-01,650
HUBLI(KNT),2010-07-01,764
HUBLI(KNT),2011-07-01,938
HUBLI(KNT),2012-07-01,742
HUBLI(KNT),2013-07-01,1977
HUBLI(KNT),2014-07-01,1325
HUBLI(KNT),2015-07-01,1532
HUBLI(KNT),2002-08-01,430
HUBLI(KNT),2003-08-01,486
HUBLI(KNT),2004-08-01,455
HUBLI(KNT),2005-08-01,669
HUBLI(KNT),2006-08-01,351
HUBLI(KNT),2007-08-01,952
HUBLI(KNT),2008-08-01,733
HUBLI(KNT),2009-08-01,653
HUBLI(KNT),2010-08-01,908
HUBLI(KNT),2011-08-01,1171
HUBLI(KNT),2012-08-01,793
HUBLI(KNT),2013-08-01,3007
HUBLI(KNT),2014-08-01,1343
HUBLI(KNT),2015-08-01,2213
HUBLI(KNT),2002-09-01,426
HUBLI(KNT),2003-09-01,517
HUBLI(KNT),2004-09-01,375
HUBLI(KNT),2005-09-01,776
HUBLI(KNT),2006-09-01,382
HUBLI(KNT),2007-09-01,873
HUBLI(KNT),2008-09-01,587
HUBLI(KNT),2009-09-01,626
HUBLI(KNT),2010-09-01,1277
HUBLI(KNT),2011-09-01,1096
HUBLI(KNT),2012-09-01,798
HUBLI(KNT),2013-09-01,2507
HUBLI(KNT),2014-09-01,1026
HUBLI(KNT),2015-09-01,1821
HUBLI(KNT),2001-10-01,547
HUBLI(KNT),2002-10-01,465
HUBLI(KNT),2003-10-01,629
HUBLI(KNT),2004-10-01,366
HUBLI(KNT),2005-10-01,850
HUBLI(KNT),2006-10-01,380
HUBLI(KNT),2007-10-01,649
HUBLI(KNT),2008-10-01,494
HUBLI(KNT),2009-10-01,875
